data_layer	endpoint	partition	length_metric	length	representative_rows	member_rows
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	3	23	23
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	4	23	23
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	5	8	8
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	6	8	8
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	7	2	2
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	8	47	47
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	9	93	93
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	10	29	29
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	11	16	16
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	13	2	2
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	14	2	2
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	15	158	158
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	16	3	3
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	17	241	241
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	18	7	7
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	19	2	2
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	20	7	7
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	21	2	2
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	22	7	7
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	23	1	1
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	24	12	12
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	25	887	887
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	26	3	3
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	27	545	545
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	28	66	66
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	31	29	29
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	34	5	5
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	38	1	1
ml_clean_representatives	solubility	all	selected_model_residue_count_sequence_or_helm	43	1	1
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	5	42	42
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	6	34	34
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	7	54	54
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	8	55	55
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	9	77	77
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	10	60	60
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	11	37	37
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	12	58	58
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	13	31	31
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	14	21	21
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	15	19	19
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	16	22	22
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	17	31	31
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	18	24	24
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	19	30	30
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	20	10	10
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	21	19	19
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	22	14	14
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	23	17	17
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	24	22	22
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	25	16	16
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	26	8	8
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	27	11	11
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	28	11	11
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	29	10	10
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	30	23	23
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	31	7	7
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	32	3	3
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	33	7	7
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	34	4	4
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	35	2	2
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	36	16	16
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	37	7	7
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	38	7	7
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	39	10	10
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	40	2	2
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	41	7	7
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	42	4	4
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	43	2	2
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	44	4	4
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	46	2	2
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	49	2	2
v15_training_deduplicated	BBB	all	raw_standard_20aa_residue_count	50	2	2
v15_training_deduplicated	CL	all	raw_standard_20aa_residue_count	6	18	18
v15_training_deduplicated	CL	all	raw_standard_20aa_residue_count	9	22	22
v15_training_deduplicated	CL	all	raw_standard_20aa_residue_count	12	2	2
v15_training_deduplicated	CL	all	raw_standard_20aa_residue_count	17	6	6
v15_training_deduplicated	CL	all	raw_standard_20aa_residue_count	18	4	4
v15_training_deduplicated	CL	all	raw_standard_20aa_residue_count	30	5	5
v15_training_deduplicated	CL	all	raw_standard_20aa_residue_count	39	5	5
v15_training_deduplicated	F	all	raw_standard_20aa_residue_count	6	6	6
v15_training_deduplicated	F	all	raw_standard_20aa_residue_count	18	3	3
v15_training_deduplicated	F	all	raw_standard_20aa_residue_count	33	1	1
v15_training_deduplicated	F	all	raw_standard_20aa_residue_count	34	4	4
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	2	21	21
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	5	5	5
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	6	26	26
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	7	8	8
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	8	9	9
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	10	9	9
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	13	2	2
v15_training_deduplicated	LogD7.4	all	raw_standard_20aa_residue_count	14	2	2
v15_training_deduplicated	PPB	all	raw_standard_20aa_residue_count	6	21	21
v15_training_deduplicated	PPB	all	raw_standard_20aa_residue_count	7	4	4
v15_training_deduplicated	PPB	all	raw_standard_20aa_residue_count	8	4	4
v15_training_deduplicated	PPB	all	raw_standard_20aa_residue_count	9	9	9
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	1	9	9
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	2	27	27
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	3	49	49
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	4	45	45
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	5	129	129
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	6	124	124
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	7	120	120
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	8	97	97
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	9	98	98
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	10	444	444
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	11	47	47
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	12	85	85
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	13	62	62
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	14	40	40
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	15	40	40
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	16	421	421
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	17	31	31
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	18	53	53
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	19	28	28
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	20	59	59
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	21	28	28
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	22	43	43
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	23	44	44
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	24	37	37
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	25	24	24
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	26	35	35
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	27	29	29
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	28	90	90
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	29	73	73
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	30	103	103
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	31	117	117
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	32	45	45
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	33	60	60
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	34	80	80
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	35	32	32
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	36	47	47
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	37	43	43
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	38	74	74
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	39	176	176
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	40	50	50
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	41	80	80
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	42	24	24
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	43	24	24
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	44	8	8
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	45	16	16
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	46	17	17
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	47	47	47
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	48	4	4
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	49	12	12
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	50	15	15
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	51	5	5
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	52	7	7
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	53	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	54	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	56	5	5
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	58	6	6
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	59	4	4
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	62	9	9
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	65	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	66	3	3
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	70	36	36
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	73	3	3
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	75	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	76	5	5
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	80	3	3
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	82	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	83	9	9
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	84	5	5
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	85	9	9
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	87	6	6
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	90	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	93	4	4
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	94	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	95	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	98	5	5
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	100	3	3
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	108	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	110	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	111	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	112	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	114	6	6
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	116	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	118	14	14
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	120	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	124	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	130	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	132	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	139	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	140	4	4
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	142	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	152	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	153	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	158	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	162	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	163	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	165	8	8
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	166	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	168	2	2
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	172	1	1
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	178	6	6
v15_training_deduplicated	T1/2	all	raw_standard_20aa_residue_count	179	1	1
